Order_Date,Region,Product_ID,Category,Sub_Category,Sales,Profit,Inventory_Days
2021-10-09,North,P00046,Furniture,Tables,913.09,-121,333
2020-09-18,North,P00618,Furniture,Chairs,720.92,119.07,229
2021-04-13,North,P00466,Groceries,Vegetables,968.19,0,141
2024-01-24,North,P00328,Electronics,Accessories,534.75,-148.51,99
2023-03-13,East,P00007,Groceries,Beverages,893.14,255.71,67
2021-05-01,East,P00477,Furniture,Chairs,991.91,-86.41,119
2021-05-22,North,P00569,Groceries,Vegetables,569.3,-130.65,52
2020-06-16,West,P00583,Clothing,Shirts,752.66,191.72,298
2023-09-11,West,P00172,Electronics,Laptops,448.52,66.9,155
2022-01-05,South,P00106,Toys,Action Figures,336.24,17.65,362
2023-11-04,East,P00877,Clothing,Shirts,445.97,62,254
2022-02-09,South,P00647,Clothing,Pants,211.48,84.31,145
2021-08-09,South,P00995,Electronics,Laptops,663.73,78.43,166
2022-08-27,East,P00897,Furniture,Tables,419.6,-25.43,100
2021-02-05,North,P00439,Groceries,Beverages,57.3,-1.04,332
2023-09-22,East,P00357,Toys,Puzzles,197.62,-39.43,176
2023-08-08,North,P00684,Clothing,Shirts,391.7,169.34,224
2021-03-11,East,P00005,Electronics,Phones,276.72,113.44,116
2020-07-23,South,P00657,Clothing,Shirts,67.66,-6.1,182
2022-02-25,South,P00405,Electronics,Phones,111.88,31.79,144
2023-10-06,North,P00436,Electronics,Laptops,769.18,-65.67,346
2020-01-14,East,P00848,Groceries,Beverages,189.07,54.42,184
2023-09-08,North,P00563,Groceries,Fruits,495.9,-118.8,70
2023-09-10,North,P00355,Electronics,Phones,566.52,80.54,137
2021-06-14,North,P00690,Groceries,Vegetables,954.88,381.32,46
2023-10-23,East,P00220,Groceries,Beverages,716.52,-70.28,0
2020-03-20,South,P00262,Furniture,Tables,42.16,7.43,178
2022-02-06,North,P00934,Furniture,Beds,999.47,197.8,161
2023-01-02,South,P00407,Furniture,Beds,72.97,10.31,34
2020-11-29,South,P00385,Furniture,Beds,59.1,-13.25,318
2020-10-20,North,P00665,Electronics,Laptops,504.18,91,118
2020-02-14,East,P00621,Electronics,Accessories,619.27,15.22,212
2020-01-30,South,P00425,Clothing,Shoes,353.82,-31.07,364
2020-08-02,West,P00147,Furniture,Tables,884.36,405.53,355
2020-02-09,North,P00028,Groceries,Vegetables,813.35,-207.98,108
2022-05-05,West,P00916,Furniture,Beds,363.04,-32.99,177
2024-01-30,South,P00981,Electronics,Phones,768.69,174,267
2021-12-24,East,P00058,Furniture,Chairs,651.04,309.35,190
2022-01-08,North,P00420,Groceries,Vegetables,653.45,198,145
2021-02-14,West,P00815,Groceries,Fruits,125.89,15.43,213
2024-02-09,South,P00794,Toys,Action Figures,730.29,148.9,181
2021-02-02,West,P00231,Groceries,Fruits,626.35,-182.87,262
2021-03-22,West,P00554,Toys,Action Figures,121.26,-10.33,180
2023-01-31,North,P00891,Electronics,Accessories,389.77,15.39,177
2022-09-10,North,P00501,Electronics,Phones,284.19,-70.3,327
2023-05-15,East,P00131,Toys,Puzzles,416.71,-52.44,164
2020-01-07,South,P00531,Clothing,Pants,449.26,185.57,311
2020-05-11,West,P00600,Furniture,Chairs,35.58,-4.36,209
2021-10-23,East,P00323,Furniture,Beds,963.33,179.32,280
2021-11-29,East,P00860,Electronics,Accessories,19.87,-4.61,228
2021-08-24,South,P00288,Clothing,Shirts,564.02,-43.16,83
2023-07-14,North,P00719,Groceries,Vegetables,686.34,-177.17,80
2022-02-26,East,P00081,Furniture,Tables,875.37,-241.28,331
2021-04-27,South,P00883,Groceries,Fruits,513.39,-58.36,31
2023-10-20,North,P00532,Furniture,Beds,729.89,353.71,75
2022-08-03,East,P00080,Furniture,Chairs,739.85,149.34,29
2023-07-09,North,P00038,Clothing,Shirts,794.61,-119.57,77
2021-07-01,East,P00790,Clothing,Shirts,908.67,257.9,124
2020-06-19,North,P00222,Furniture,Chairs,836.89,-6.45,77
2022-03-05,East,P00358,Furniture,Tables,859.79,-97.94,203
2020-09-09,0,P00787,Clothing,Shirts,926.93,-271.33,71
2022-10-26,West,P00175,Electronics,Laptops,926.04,365.21,363
2020-12-21,South,P00253,Electronics,Laptops,889.39,60.44,275
2020-08-08,North,P00398,Electronics,Phones,627.18,298.82,313
2021-08-17,South,P00097,Electronics,Accessories,967.65,-82.37,153
2020-02-06,East,P00017,Toys,Board Games,699.4,166.16,262
2021-11-30,North,P00387,Electronics,Accessories,152.99,8.21,333
2020-10-13,West,P00152,Clothing,Shoes,488.88,-31.44,195
2021-08-17,East,P00376,Toys,Action Figures,763.4,206.43,93
2020-11-29,South,P00016,Groceries,Beverages,290.39,117.65,145
2020-11-01,North,P00506,Toys,Puzzles,330.29,-50.52,342
2023-02-09,East,P00723,Toys,Puzzles,163.29,-2.46,149
2023-01-03,West,P00274,Toys,Puzzles,564.51,5.18,89
2021-02-21,0,P00794,Furniture,Tables,750.04,104.86,161
2021-03-13,West,P00286,Electronics,Laptops,87.72,35.53,149
2021-06-23,West,P00099,Clothing,Shoes,975.02,351.48,120
2020-05-13,South,P00108,Furniture,Chairs,277.98,-1,344
2023-03-28,West,P00012,Groceries,Fruits,508.01,116.68,66
2022-07-05,East,P00490,Toys,Action Figures,742.17,-171.22,150
2021-09-09,North,P00235,Groceries,Beverages,416.2,31.86,289
2021-07-30,West,P00272,Toys,Board Games,294.12,-29.44,334
2023-03-29,South,P00715,Groceries,Vegetables,308.65,2.23,319
2022-10-05,South,P00333,Toys,Board Games,488.05,5.98,191
2022-08-22,East,P00596,Electronics,Laptops,126.33,-12.43,296
2020-11-14,East,P00803,Clothing,Shirts,538.15,95.31,340
2023-10-24,South,P00895,Furniture,Tables,220.15,25.56,226
2021-10-15,South,P00239,Furniture,Tables,125.58,-24.71,356
2021-09-09,East,P00464,Toys,Board Games,937.2,-49.97,23
2022-05-02,West,P00845,Groceries,Beverages,95.88,17.68,293
2022-10-26,South,P00259,Groceries,Vegetables,45.98,-10.05,22
2023-09-07,West,P00342,Clothing,Shoes,666.16,114.67,79
2022-08-09,North,P00274,Groceries,Vegetables,506.68,142.06,176
2023-09-22,South,P00897,Groceries,Vegetables,0,117.23,227
2023-06-12,North,P00251,Clothing,Pants,545.42,193.45,36
2020-10-30,West,P00014,Furniture,Chairs,292.98,-71.23,268
2023-02-14,South,P00891,Electronics,Laptops,560.31,145.47,139
2020-01-01,North,P00838,Toys,Puzzles,819.61,114.3,141
2020-01-26,West,P00290,Furniture,Chairs,529.43,111.97,152
2020-06-18,East,P00795,Groceries,Fruits,461.85,86.71,253
2023-08-19,East,P00426,Toys,Action Figures,94.55,5.66,230
2022-02-16,East,P00724,Electronics,Laptops,234.47,42.58,198
2020-08-05,East,P00767,Electronics,Accessories,895.8,-76.92,271
2020-07-04,West,P00992,Furniture,Chairs,270.45,75.59,303
2023-06-22,South,P00409,Toys,Action Figures,893.32,39.98,82
2023-02-13,West,P00022,Furniture,Beds,327.41,-51.51,360
2022-09-16,North,P00368,Toys,Puzzles,589.71,68.96,327
2021-06-03,West,P00646,Furniture,Beds,0,-62.86,0
2023-06-16,South,P00138,Furniture,Chairs,576.56,30.84,213
2023-12-16,South,P00134,Groceries,Vegetables,748.99,310.69,88
2021-01-08,South,P00961,Groceries,Beverages,82.12,36.63,82
2023-10-21,East,P00101,Electronics,Laptops,794.77,-60.95,280
2022-10-31,East,P00011,Electronics,Laptops,809.63,-83.33,24
2023-11-29,West,P00379,Electronics,Laptops,832.33,130.73,208
2022-04-23,East,P00555,Electronics,Phones,637.45,-62.11,26
2020-11-08,North,P00214,Groceries,Vegetables,53,-4.83,321
2022-03-17,North,P00050,Electronics,Accessories,240.86,94.3,299
2020-09-10,North,P00540,Electronics,Laptops,521.84,64.53,54
2022-04-29,North,P00855,Clothing,Shirts,378.93,-7.06,138
2023-12-12,West,P00702,Groceries,Vegetables,792.23,-99.64,42
2021-12-16,South,P00637,Electronics,Phones,805.18,120.38,26
2021-07-14,North,P00888,Electronics,Accessories,665.24,-10.36,122
2022-10-31,West,P00613,Groceries,Vegetables,388.66,-21.91,231
2021-02-26,South,P00466,Groceries,Beverages,13.87,-1.64,22
2022-04-26,East,P00361,Furniture,Chairs,464.75,164.69,73
2021-02-24,South,P00247,Groceries,Fruits,274.49,-28.65,168
2020-12-20,East,P00333,Groceries,Beverages,345.84,34.09,150
2020-02-28,North,P00494,Furniture,Beds,0,-44.23,0
2023-02-23,North,P00836,Furniture,Beds,420.96,-96.2,126
2024-01-28,West,P00961,Clothing,Shoes,251.2,18.81,272
2023-10-25,North,P00308,Clothing,Shoes,774.54,-185.56,211
2020-07-27,East,P00495,Clothing,Pants,748.28,-203.44,192
2023-08-19,East,P00007,Groceries,Vegetables,98.76,-2.97,161
2022-12-16,South,P00374,Furniture,Beds,859.19,68.12,188
2023-01-23,East,P00513,Furniture,Beds,231.37,103.37,132
2023-06-11,East,P00865,Groceries,Beverages,667.81,0,253
2020-03-13,North,P00989,Toys,Puzzles,245.74,110.77,33
2023-02-02,East,P00095,Furniture,Tables,766.61,0,35
2020-05-22,South,P00041,Furniture,Tables,863.23,70.52,321
2023-07-08,East,P00705,Furniture,Chairs,883.38,41.62,111
2023-10-07,North,P00329,Groceries,Vegetables,992.9,26.13,105
2022-04-23,0,P00723,Toys,Puzzles,123.04,14.11,215
2022-04-02,East,P00535,Toys,Board Games,95.59,-28.57,281
2020-02-14,East,P00357,Electronics,Accessories,183.82,-29.04,162
2023-05-16,North,P00748,Clothing,Shirts,999.22,-70.47,305
2023-04-01,West,P00285,Furniture,Tables,602.21,109.28,293
2022-08-30,North,P00120,Clothing,Pants,292.33,97.72,349
2023-06-19,East,P00687,Clothing,Shirts,564.2,0,245
2020-04-03,West,P00953,Electronics,Laptops,882.48,-33,48
2021-03-07,North,P00370,Clothing,Shirts,516.23,178.28,208
2022-02-02,North,P00596,Clothing,Pants,173.08,7.59,104
2021-10-06,East,P00951,Furniture,Beds,165.35,-47.62,127
2021-04-21,South,P00824,Clothing,Shirts,989.39,-253.49,257
2023-08-18,West,P00593,Groceries,Vegetables,487.08,49.93,188
2022-06-21,South,P00381,Groceries,Fruits,731.95,292.63,105
2022-10-24,North,P00766,Toys,Board Games,941.8,366.84,33
2020-02-14,South,P00870,Clothing,Shoes,555.04,200.21,182
2020-05-15,North,P00403,Electronics,Accessories,133.71,-28.72,133
2021-09-29,West,P00185,Furniture,Tables,472.71,-33.82,223
2022-05-25,North,P00567,Clothing,Shirts,998.21,-149.39,145
2020-02-16,East,P00830,Furniture,Beds,531.55,-135.18,139
2020-10-04,North,P00409,Electronics,Phones,631.59,-4.94,317
2022-12-25,North,P00091,Clothing,Shirts,438.92,149.12,0
2020-04-13,North,P00995,Groceries,Vegetables,826.03,125.45,197
2021-09-18,North,P00912,Clothing,Pants,108.77,-27.89,20
2023-05-16,South,P00754,Furniture,Tables,809.46,86.57,132
2021-08-16,East,P00072,Groceries,Beverages,540.12,242.3,265
2023-03-21,West,P00835,Toys,Board Games,811.33,275.95,290
2022-05-13,North,P00609,Clothing,Pants,975.49,461.03,326
2023-11-25,West,P00106,Toys,Action Figures,241.76,-60.94,32
2024-01-17,North,P00431,Groceries,Beverages,221.4,53.33,245
2021-07-25,North,P00592,Groceries,Vegetables,297.03,113.57,15
2021-06-26,South,P00432,Furniture,Tables,516.41,224.54,46
2020-12-05,South,P00159,Clothing,Shirts,369.69,4.52,166
2021-11-15,East,P00049,Furniture,Beds,622.93,-107.45,276
2022-03-02,North,P00495,Electronics,Accessories,589.75,102.07,178
2021-10-26,West,P00324,Groceries,Fruits,129.94,-30.1,201
2021-03-24,South,P00157,Toys,Action Figures,337.68,124.93,247
2022-07-21,West,P00324,Groceries,Vegetables,454.36,81.43,334
2022-09-06,West,P00751,Furniture,Tables,0,39,359
2021-04-20,East,P00755,Furniture,Tables,909.33,295.56,241
2022-06-09,West,P00594,Clothing,Shirts,116.17,12.38,153
2023-08-16,East,P00471,Furniture,Chairs,910.49,188.57,154
2022-09-07,West,P00649,Toys,Puzzles,233.89,93.15,159
2021-04-17,South,P00867,Groceries,Vegetables,86.94,10.94,23
2023-09-24,East,P00929,Toys,Action Figures,717.99,-34.49,194
2020-09-03,East,P00255,Electronics,Accessories,582.29,271.57,169
2021-03-03,South,P00344,Groceries,Beverages,92.09,0,182
2021-05-03,North,P00696,Clothing,Pants,335.32,-24.17,112
2023-07-18,South,P00137,Furniture,Chairs,200.91,-29.56,168
2021-11-14,West,P00842,Furniture,Chairs,707.13,-195.29,193
2022-02-21,South,P00782,Groceries,Fruits,213.83,-9.12,355
2024-01-28,East,P00410,Electronics,Phones,855.91,-253.43,270
2022-12-22,North,P00337,Electronics,Phones,214.8,-2.88,163
2021-04-12,West,P00539,Groceries,Vegetables,514.89,35.25,285
2020-09-03,West,P00790,Groceries,Fruits,930.71,6.38,0
2022-06-25,South,P00368,Groceries,Fruits,120.52,-25.03,186
2020-04-13,East,P00006,Clothing,Shirts,326.86,12.23,253
2023-04-17,East,P00585,Electronics,Laptops,207.58,-56,223
2021-03-12,West,P00582,Toys,Action Figures,765.22,0,342
2020-12-25,West,P00542,Furniture,Beds,238.67,81.51,9
2020-10-03,South,P00734,Groceries,Fruits,488.24,16.04,165
2020-09-08,0,P00197,Groceries,Fruits,67.64,29.87,53
2021-01-27,South,P00963,Groceries,Beverages,298.95,0,0
2021-10-19,South,P00596,Toys,Board Games,675.6,84.42,358
2022-08-09,East,P00322,Toys,Board Games,417.83,186.99,240
2023-07-07,East,P00260,Electronics,Phones,180.45,68.64,324
2023-07-27,West,P00347,Electronics,Laptops,553.93,124.6,4
2023-11-20,East,P00707,Toys,Action Figures,652.66,168.68,256
2021-04-11,North,P00356,Toys,Action Figures,863.26,192.73,39
2020-08-07,South,P00987,Furniture,Chairs,432.84,-85.27,0
2022-01-08,West,P00271,Toys,Board Games,451.23,-117.55,28
2020-05-25,West,P00134,Toys,Puzzles,768.64,75.6,205
2024-01-12,West,P00013,Toys,Board Games,813.85,320.43,84
2021-05-09,East,P00151,Furniture,Beds,81.67,-5.53,152
2021-04-03,North,P00752,Electronics,Accessories,145.14,-16.99,251
2023-09-15,South,P00293,Electronics,Laptops,973.63,323.69,209
2020-05-30,East,P00514,Groceries,Fruits,479.04,27.51,3
2022-06-30,East,P00854,Clothing,Shoes,473.46,194.13,334
2021-07-25,South,P00296,Groceries,Beverages,545.36,131.89,63
2020-02-11,South,P00579,Toys,Action Figures,381.35,40.86,246
2023-06-27,North,P00166,Clothing,Shoes,405.72,187.83,15
2020-05-31,South,P00838,Furniture,Beds,871.96,32.67,279
2021-07-20,West,P00987,Groceries,Beverages,844.13,-8.66,318
2024-01-27,South,P00972,Electronics,Accessories,420.18,-88.28,234
2022-08-23,West,P00825,Furniture,Chairs,605.67,-152.3,249
2020-10-07,West,P00676,Furniture,Tables,551.15,26.92,223
2020-08-01,East,P00513,Electronics,Phones,385.22,-6.6,88
2021-07-27,North,P00409,Clothing,Pants,48.42,-7.01,20
2021-11-14,West,P00978,Toys,Puzzles,723.91,-12.92,73
2023-10-09,East,P00596,Electronics,Phones,844.11,-48.48,55
2020-01-21,South,P00302,Toys,Board Games,49.88,17.15,246
2022-12-30,East,P00737,Groceries,Vegetables,40.76,18.65,271
2020-01-28,East,P00635,Toys,Board Games,355.27,90.63,310
2020-11-23,North,P00810,Groceries,Vegetables,929.22,152.2,361
2023-10-17,South,P00370,Clothing,Shirts,461.07,122,111
2022-04-24,East,P00407,Electronics,Laptops,243.98,55.89,113
2022-03-01,North,P00828,Groceries,Fruits,375.02,94.51,349
2023-02-13,South,P00889,Furniture,Beds,352.65,130.03,76
2022-06-17,West,P00132,Electronics,Accessories,679.13,-68.61,329
2022-02-18,East,P00377,Toys,Puzzles,807.85,0,130
2020-02-11,North,P00579,Groceries,Fruits,712.04,-201.62,9
2024-02-09,South,P00814,Furniture,Tables,903.52,-218.07,320
2023-12-14,East,P00298,Furniture,Tables,750.18,105.44,193
2022-07-12,North,P00673,Toys,Board Games,316.64,122.54,141
2020-04-02,South,P00598,Electronics,Laptops,607.77,57.54,300
2020-09-05,East,P00238,Clothing,Shoes,984.48,6.68,243
2020-10-09,West,P00679,Groceries,Fruits,670.04,-48.62,148
2021-11-03,East,P00474,Clothing,Pants,639.77,40.54,140
2024-01-30,South,P00396,Clothing,Shirts,917.79,456.55,229
2020-12-28,East,P00103,Toys,Board Games,864.33,-75.35,281
2022-01-02,West,P00770,Clothing,Pants,510.72,-145.87,306
2021-01-01,North,P00983,Clothing,Shirts,933.32,6.02,116
2022-03-31,North,P00656,Clothing,Pants,787.16,264.67,0
2023-06-28,East,P00452,Groceries,Vegetables,492.21,198.16,105
2023-11-03,South,P00603,Clothing,Shirts,930.57,80.99,118
2023-10-15,West,P00823,Groceries,Vegetables,468.92,192.38,0
2023-06-17,South,P00936,Groceries,Fruits,560.35,12.99,345
2020-05-21,North,P00412,Furniture,Chairs,943.88,109.66,172
2023-01-15,North,P00655,Electronics,Accessories,442.22,91.56,111
2021-05-23,0,P00624,Electronics,Laptops,604.95,-164.89,283
2021-04-29,West,P00297,Electronics,Phones,925.25,108.62,328
2020-12-07,North,P00700,Clothing,Pants,438.11,86.98,362
2020-03-30,North,P00538,Electronics,Laptops,807.55,-204.62,63
2021-09-12,South,P00635,Furniture,Chairs,641.03,93.18,337
2021-11-05,West,P00109,Groceries,Vegetables,18.91,-1.77,207
2022-04-29,North,P00716,Electronics,Laptops,465.46,-28.79,152
2023-10-19,West,P00941,Clothing,Shirts,594.23,70.91,214
2021-09-29,West,P00116,Furniture,Tables,316.75,-73.28,73
2021-03-28,North,P00534,Clothing,Shoes,923.99,232.31,17
2021-03-31,West,P00212,Toys,Puzzles,52.74,-2.76,229
2020-10-24,0,P00551,Electronics,Phones,837.22,-221.92,294
2023-01-13,South,P00381,Electronics,Laptops,282.68,0,204
2020-06-15,South,P00260,Furniture,Beds,209.39,97.83,330
2023-03-03,East,P00103,Toys,Puzzles,199.3,-9.93,135
2020-10-06,West,P00592,Furniture,Beds,37.91,-3.95,0
2020-07-26,East,P00114,Clothing,Pants,421.75,116.52,119
2022-02-27,East,P00300,Furniture,Chairs,114.05,28.59,213
2022-10-18,West,P00467,Electronics,Accessories,521.95,222.59,324
2020-11-13,North,P00034,Toys,Board Games,333.62,-97.2,92
2022-06-02,South,P00486,Electronics,Accessories,122.14,38.88,168
2020-10-26,West,P00636,Clothing,Shoes,538.7,217.4,218
2020-06-11,West,P00311,Clothing,Pants,487.17,-118.69,57
2021-10-30,South,P00285,Furniture,Beds,331.26,151.09,327
2022-12-04,South,P00587,Groceries,Vegetables,912.48,130.76,30
2022-11-12,North,P00484,Toys,Action Figures,170.56,15.21,234
2021-06-24,East,P00994,Clothing,Shirts,918.58,-130.48,287
2022-01-27,North,P00186,Electronics,Phones,672.36,-133.78,131
2020-04-05,South,P00190,Clothing,Pants,659.64,51.01,351
2020-03-05,West,P00251,Clothing,Shoes,272.17,121.63,163
2020-06-29,East,P00819,Groceries,Beverages,629.84,260.1,353
2023-11-18,East,P00448,Furniture,Tables,313.13,70.3,223
2021-01-31,North,P00220,Toys,Action Figures,287.72,102.54,79
2023-06-25,North,P00710,Furniture,Tables,824.53,94.54,271
2021-12-22,East,P00296,Electronics,Laptops,733.62,-51.23,354
2021-06-28,West,P00980,Furniture,Tables,79.4,31.1,125
2023-11-02,East,P00785,Electronics,Accessories,702.32,188.85,123
2020-06-06,South,P00921,Clothing,Shirts,627.95,-122.06,78
2020-11-10,South,P00163,Electronics,Laptops,269.79,-28.76,13
2022-11-05,South,P00162,Furniture,Tables,819.67,-18.84,149
2020-04-01,East,P00776,Toys,Puzzles,752.23,-167.41,26
2020-01-12,South,P00455,Toys,Puzzles,962.27,213.7,82
2023-01-06,South,P00456,Electronics,Accessories,218.42,22.09,273
2022-05-02,North,P00914,Toys,Puzzles,981.63,-188.67,123
2021-07-03,South,P00946,Toys,Puzzles,773.51,-90.9,0
2022-06-11,West,P00049,Groceries,Vegetables,596.64,2.35,198
2022-05-24,East,P00810,Furniture,Beds,609.02,90.08,89
2021-09-27,0,P00646,Furniture,Tables,759.85,232.54,240
2020-06-07,South,P00830,Clothing,Shirts,814.61,108.68,297
2021-04-21,East,P00177,Groceries,Vegetables,232.31,16.82,38
2021-11-26,South,P00661,Toys,Puzzles,947.83,-4.54,359
2020-06-29,South,P00809,Toys,Puzzles,523.22,-109.83,169
2021-07-25,West,P00497,Electronics,Laptops,300.42,27.81,223
2022-10-09,North,P00945,Furniture,Beds,412.57,2.69,0
2022-06-27,South,P00283,Toys,Puzzles,944.12,398.44,23
2021-07-26,West,P00736,Clothing,Shoes,274.54,29.46,38
2022-01-28,North,P00578,Electronics,Accessories,783.82,-170.24,325
2021-12-20,West,P00597,Groceries,Fruits,717.56,323.02,47
2023-04-04,East,P00341,Toys,Board Games,946.61,-98.66,90
2023-03-30,West,P00078,Electronics,Laptops,896.13,428.03,73
2021-04-22,North,P00640,Groceries,Beverages,550.93,0,274
2022-08-13,South,P00120,Furniture,Tables,565.97,-136.67,103
2024-01-18,South,P00645,Furniture,Beds,55.61,7.51,31
2020-01-25,North,P00259,Electronics,Laptops,374.17,-69.5,270
2021-09-23,North,P00200,Clothing,Shirts,665.28,31.43,24
2022-03-21,South,P00985,Clothing,Shirts,781.76,-220.49,356
2021-02-05,East,P00371,Groceries,Fruits,536.61,-38.85,222
2020-01-02,South,P00695,Groceries,Fruits,671.86,0,282
2021-08-01,East,P00993,Electronics,Laptops,177.43,-7.46,249
2020-06-24,South,P00056,Electronics,Phones,915.2,-80.33,74
2021-07-22,South,P00406,Electronics,Laptops,401,-38.81,56
2020-04-15,West,P00646,Groceries,Beverages,53.44,14.77,141
2023-08-26,South,P00140,Electronics,Accessories,787.81,-31.02,118
2023-08-29,East,P00927,Groceries,Fruits,414.71,-16,287
2023-08-08,0,P00473,Groceries,Beverages,88.46,-12.99,128
2023-02-02,West,P00887,Toys,Board Games,361.45,-15.7,292
2023-04-22,North,P00934,Toys,Puzzles,132.05,-24.04,48
2022-06-20,North,P00483,Groceries,Vegetables,81.01,18.46,60
2020-12-26,South,P00094,Toys,Action Figures,765.97,378.45,289
2021-01-10,East,P00347,Clothing,Pants,574.61,-147.75,59
